2015-05-17,11:30:00,Queens
2015-05-17,11:30:00,Queens
2015-05-17,11:30:00,Manhattan
2015-05-17,11:30:00,Manhattan
2015-05-17,11:31:00,Manhattan
2015-05-17,11:31:00,Manhattan
2015-05-17,11:31:00,Manhattan
2015-05-17,11:31:00,Queens
2015-05-17,11:32:00,Brooklyn
2015-05-17,11:32:00,Queens
2015-05-17,11:32:00,Brooklyn
2015-05-17,11:32:00,Manhattan
2015-05-17,11:32:00,Manhattan
2015-05-17,11:32:00,Manhattan
2015-05-17,11:32:00,Manhattan
2015-05-17,11:32:00,Brooklyn
2015-05-17,11:33:00,Brooklyn
2015-05-17,11:33:00,Manhattan
2015-05-17,11:33:00,Manhattan
2015-05-17,11:33:00,Manhattan
2015-05-17,11:34:00,Manhattan
